,ep_score
11327,14
11328,15
11329,30
11330,25
11331,11
11332,11
11333,11
11334,9
11335,37
11336,29
11337,25
11338,11
11339,29
11340,16
11341,21
11342,21
11343,22
11344,29
11345,10
11346,16
11347,32
11348,31
11349,29
11350,24
11351,27
11352,22
11353,27
11354,32
11355,14
11356,18
11357,31
11358,24
11359,20
11360,14
11361,23
11362,13
11363,17
11364,11
11365,18
11366,30
11367,30
11368,19
11369,19
11370,22
11371,19
11372,17
11373,16
11374,11
11375,27
11376,15
11377,25
11378,20
11379,27
11380,11
11381,23
11382,25
11383,25
11384,23
11385,31
11386,25
11387,18
11388,25
11389,22
11390,24
11391,26
11392,9
11393,26
11394,13
11395,32
11396,28
11397,22
11398,14
11399,20
11400,23
11401,24
11402,21
11403,29
11404,17
11405,21
11406,25
11407,9
11408,21
11409,12
11410,17
11411,25
11412,23
11413,12
11414,32
11415,18
11416,17
11417,15
11418,22
11419,28
11420,25
11421,19
11422,26
11423,19
11424,28
11425,20
11426,33
11427,10
11428,11
11429,15
11430,17
11431,28
11432,33
11433,17
11434,28
11435,15
11436,23
11437,36
11438,31
11439,27
11440,32
11441,30
11442,21
11443,20
11444,10
11445,22
11446,21
11447,29
11448,26
11449,19
11450,23
11451,32
11452,19
11453,23
11454,10
11455,11
11456,33
11457,31
11458,21
11459,36
11460,31
11461,21
11462,11
11463,29
11464,32
11465,36
11466,24
11467,17
11468,11
11469,26
11470,22
11471,23
11472,23
11473,22
11474,37
11475,27
11476,10
11477,18
11478,17
11479,33
11480,27
11481,28
11482,33
11483,25
11484,24
11485,11
11486,24
11487,26
11488,30
11489,19
11490,32
11491,28
11492,25
11493,12
11494,33
11495,14
11496,28
11497,28
11498,25
11499,22
11500,24
11501,18
11502,17
11503,28
11504,22
11505,11
11506,26
11507,26
11508,23
11509,31
11510,21
11511,16
11512,21
11513,23
11514,24
11515,21
11516,23
11517,17
11518,21
11519,20
11520,23
11521,31
11522,32
11523,28
11524,14
11525,14
11526,15
11527,29
11528,24
11529,20
11530,24
11531,14
11532,27
11533,12
11534,41
11535,17
11536,23
11537,23
11538,24
11539,29
11540,30
11541,20
11542,21
11543,46
11544,29
11545,14
11546,27
11547,23
11548,27
11549,22
11550,40
11551,28
11552,29
11553,19
11554,21
11555,22
11556,32
11557,19
11558,23
11559,27
11560,14
11561,22
11562,20
11563,24
11564,28
11565,38
11566,11
11567,31
11568,13
11569,25
11570,35
11571,30
11572,27
11573,10
11574,25
11575,19
11576,36
11577,27
11578,23
11579,51
11580,37
11581,13
11582,34
11583,25
11584,16
11585,9
11586,10
11587,29
11588,23
11589,37
11590,19
11591,37
11592,11
11593,28
11594,20
11595,21
11596,13
11597,30
11598,47
11599,32
11600,29
11601,26
11602,21
11603,19
11604,34
11605,47
11606,18
11607,18
11608,31
11609,25
11610,32
11611,22
11612,17
11613,29
11614,13
11615,21
11616,14
11617,9
11618,22
11619,26
11620,24
11621,22
11622,17
11623,23
11624,26
11625,23
11626,34
11627,26
11628,28
11629,23
11630,30
11631,24
11632,31
11633,29
11634,29
11635,34
11636,16
11637,25
11638,17
11639,42
11640,25
11641,28
11642,12
11643,20
11644,23
11645,16
11646,23
11647,45
11648,20
11649,30
11650,19
11651,32
11652,18
11653,29
11654,25
11655,37
11656,23
11657,18
11658,21
11659,21
11660,24
11661,22
11662,32
11663,16
11664,26
11665,28
11666,19
11667,16
11668,26
11669,19
11670,40
11671,26
11672,26
11673,12
11674,17
11675,22
11676,19
11677,24
11678,15
11679,22
11680,23
11681,31
11682,21
11683,36
11684,23
11685,23
11686,28
11687,20
11688,24
11689,23
11690,22
11691,22
11692,14
11693,22
11694,26
11695,33
11696,27
11697,33
11698,25
11699,20
11700,18
11701,10
11702,38
11703,13
11704,28
11705,22
11706,32
11707,16
11708,17
11709,22
11710,25
11711,20
11712,28
11713,19
11714,26
11715,38
11716,13
11717,27
11718,22
11719,21
11720,29
11721,28
11722,12
11723,28
11724,25
11725,39
11726,28
11727,22
11728,28
11729,15
11730,23
11731,15
11732,20
11733,29
11734,22
11735,36
11736,25
11737,19
11738,24
11739,13
11740,20
11741,24
11742,20
11743,30
11744,36
11745,18
11746,30
11747,20
11748,10
11749,32
11750,30
11751,23
11752,25
11753,12
11754,21
11755,29
11756,27
11757,22
11758,12
11759,22
11760,26
11761,25
11762,38
11763,22
11764,15
11765,32
11766,28
11767,26
11768,19
11769,27
11770,16
11771,13
11772,19
11773,22
11774,41
11775,33
11776,12
11777,24
11778,16
11779,20
11780,42
11781,21
11782,18
11783,10
11784,20
11785,31
11786,17
11787,11
11788,26
11789,11
11790,29
11791,27
11792,35
11793,16
11794,11
11795,36
11796,35
11797,39
11798,23
11799,25
11800,20
11801,23
11802,11
11803,24
11804,27
11805,33
11806,10
11807,12
11808,24
11809,31
11810,21
11811,23
11812,11
11813,37
11814,23
11815,26
11816,21
11817,24
11818,21
11819,28
11820,21
11821,10
11822,29
11823,21
11824,23
11825,32
11826,24
11827,36
11828,30
11829,14
11830,25
11831,17
11832,18
11833,23
11834,22
11835,21
11836,32
11837,27
11838,29
11839,37
11840,22
11841,35
11842,22
11843,25
11844,19
11845,12
11846,22
11847,21
11848,22
11849,10
11850,14
11851,27
11852,22
11853,19
11854,26
11855,28
11856,16
11857,18
11858,11
11859,23
11860,19
11861,20
11862,25
11863,15
11864,17
11865,23
11866,17
11867,21
11868,25
11869,18
11870,30
11871,31
11872,22
11873,13
11874,17
11875,27
11876,37
11877,22
11878,38
11879,22
11880,20
11881,20
11882,10
11883,30
11884,25
11885,19
11886,25
11887,30
11888,23
11889,35
11890,28
11891,20
11892,22
11893,33
11894,14
11895,19
11896,24
11897,10
11898,14
11899,20
11900,29
11901,12
11902,21
11903,22
11904,30
11905,16
11906,11
11907,36
11908,22
11909,20
11910,28
11911,34
11912,22
11913,26
11914,20
11915,24
11916,25
11917,34
11918,25
11919,18
11920,19
11921,22
11922,23
11923,20
11924,20
11925,20
11926,20
11927,43
11928,23
11929,30
11930,21
11931,24
11932,10
11933,24
11934,22
11935,26
11936,24
11937,30
11938,17
11939,28
11940,12
11941,31
11942,29
11943,25
11944,32
11945,15
11946,16
11947,24
11948,22
11949,26
11950,25
11951,12
11952,24
11953,31
11954,25
11955,22
11956,30
11957,14
11958,31
11959,44
11960,19
11961,18
11962,45
11963,12
11964,28
11965,10
11966,23
11967,24
11968,24
11969,21
11970,22
11971,26
11972,29
11973,31
11974,15
11975,32
11976,22
11977,21
11978,24
11979,10
11980,19
11981,28
11982,18
11983,27
11984,28
11985,26
11986,26
11987,21
11988,21
11989,30
11990,23
11991,13
11992,19
11993,14
11994,14
11995,21
11996,28
11997,26
11998,30
11999,10
12000,17
12001,38
12002,20
12003,18
12004,19
12005,35
12006,46
12007,10
12008,23
12009,13
12010,26
12011,23
12012,23
12013,20
12014,10
12015,16
12016,19
12017,28
12018,28
12019,28
12020,25
12021,26
12022,27
12023,22
12024,15
12025,33
12026,38
12027,13
12028,19
12029,30
12030,23
12031,28
12032,26
12033,40
12034,23
12035,22
12036,15
12037,26
12038,20
12039,24
12040,28
12041,11
12042,25
12043,27
12044,12
12045,30
12046,25
12047,27
12048,25
12049,22
12050,37
12051,22
12052,23
12053,19
12054,23
12055,28
12056,18
12057,35
12058,30
12059,36
12060,43
12061,10
12062,10
12063,22
12064,23
12065,11
12066,14
12067,26
12068,19
12069,23
12070,9
12071,11
12072,26
12073,30
12074,29
12075,13
12076,12
12077,23
12078,18
12079,28
12080,25
12081,31
12082,11
12083,26
12084,24
12085,24
12086,21
12087,39
12088,24
12089,34
12090,26
12091,24
12092,37
12093,22
12094,24
12095,23
12096,21
12097,11
12098,39
12099,31
12100,16
12101,15
12102,23
12103,34
12104,27
12105,19
12106,20
12107,17
12108,18
12109,21
12110,25
12111,22
12112,14
12113,25
12114,25
12115,26
12116,23
12117,20
12118,21
12119,30
12120,20
12121,9
12122,23
12123,17
12124,26
12125,31
12126,16
12127,40
12128,23
12129,11
12130,27
12131,11
12132,28
12133,30
12134,18
12135,26
12136,14
12137,23
12138,28
12139,22
12140,27
12141,39
12142,26
12143,29
12144,20
12145,29
12146,15
12147,11
12148,26
12149,29
12150,26
12151,11
12152,15
12153,37
12154,11
12155,11
12156,12
12157,22
12158,21
12159,29
12160,34
12161,9
12162,31
12163,23
12164,15
12165,21
12166,24
12167,44
12168,23
12169,14
12170,26
12171,31
12172,42
12173,27
12174,23
12175,22
12176,36
12177,27
12178,12
12179,29
12180,16
12181,44
12182,23
12183,33
12184,21
12185,25
12186,20
12187,25
12188,26
12189,23
12190,18
12191,36
12192,37
12193,31
12194,27
12195,32
12196,34
12197,37
12198,41
12199,21
12200,29
12201,26
12202,22
12203,28
12204,13
12205,25
12206,25
12207,23
12208,37
12209,30
12210,12
12211,23
12212,24
12213,35
12214,26
12215,40
12216,28
12217,25
12218,34
12219,22
12220,16
12221,26
12222,22
12223,28
12224,19
12225,17
12226,23
12227,19
12228,27
12229,18
12230,34
12231,24
12232,28
12233,19
12234,26
12235,24
12236,15
12237,20
12238,25
12239,20
12240,22
12241,23
12242,29
12243,29
12244,24
12245,40
12246,40
12247,15
12248,20
12249,11
12250,30
12251,18
12252,21
12253,22
12254,32
12255,34
12256,44
12257,29
12258,27
12259,31
12260,32
12261,39
12262,26
12263,15
12264,24
12265,14
12266,11
12267,21
12268,25
12269,55
12270,28
12271,34
12272,17
12273,25
12274,12
12275,12
12276,32
12277,25
12278,17
12279,28
12280,23
12281,23
12282,35
12283,22
12284,20
12285,29
12286,13
12287,17
12288,28
12289,26
12290,32
12291,31
12292,18
12293,33
12294,25
12295,18
12296,27
12297,12
12298,16
12299,10
12300,14
12301,23
12302,34
12303,10
12304,9
12305,35
12306,26
12307,9
12308,10
12309,13
12310,30
12311,11
12312,36
12313,23
12314,13
12315,31
12316,19
12317,20
12318,35
12319,37
12320,32
12321,31
12322,36
12323,22
12324,33
12325,33
12326,22
12327,37
12328,29
12329,21
12330,34
12331,19
12332,23
12333,23
12334,27
12335,43
12336,19
12337,22
12338,11
12339,18
12340,24
12341,32
12342,15
12343,17
12344,18
12345,10
12346,21
12347,33
12348,27
12349,26
12350,34
12351,17
12352,30
12353,26
12354,35
12355,16
12356,22
12357,25
12358,41
12359,23
12360,13
12361,24
12362,24
12363,26
12364,35
12365,21
12366,22
12367,19
12368,37
12369,23
12370,34
12371,22
12372,17
12373,22
12374,23
12375,27
12376,23
12377,14
12378,25
12379,14
12380,25
12381,25
12382,34
12383,35
12384,16
12385,31
12386,25
12387,34
12388,27
12389,39
12390,25
12391,24
12392,40
12393,24
12394,32
12395,24
12396,28
12397,25
12398,19
12399,28
12400,29
12401,13
12402,10
12403,32
12404,16
12405,30
12406,10
12407,17
12408,13
12409,19
12410,36
12411,9
12412,27
12413,15
12414,33
12415,10
12416,20
12417,29
12418,19
12419,40
12420,16
12421,19
12422,12
12423,30
12424,32
12425,33
12426,24
12427,28
12428,35
12429,19
12430,32
12431,30
12432,16
12433,14
12434,20
12435,30
12436,25
12437,27
12438,10
12439,27
12440,32
12441,33
12442,27
12443,35
12444,27
12445,23
12446,9
12447,31
12448,28
12449,13
12450,20
12451,28
12452,18
12453,21
12454,19
12455,13
12456,23
12457,25
12458,32
12459,19
12460,24
12461,21
12462,22
12463,28
12464,36
12465,30
12466,26
12467,12
12468,21
12469,32
12470,9
12471,21
12472,28
12473,19
12474,29
12475,31
12476,37
12477,24
12478,26
12479,25
12480,20
12481,24
12482,20
12483,20
12484,23
12485,17
12486,29
12487,20
12488,28
12489,22
12490,15
12491,24
12492,23
12493,31
12494,38
12495,16
12496,34
12497,21
12498,23
12499,25
12500,28
12501,26
12502,21
12503,54
12504,16
12505,13
12506,38
12507,13
12508,28
12509,31
12510,24
12511,11
12512,13
12513,38
12514,27
12515,23
12516,17
12517,20
12518,16
12519,18
12520,25
12521,20
12522,23
12523,22
12524,12
12525,24
12526,23
12527,29
12528,28
12529,28
12530,32
12531,19
12532,24
12533,18
12534,30
12535,50
12536,36
12537,23
12538,22
12539,21
12540,39
12541,24
12542,16
12543,24
12544,32
12545,25
12546,22
12547,20
12548,19
12549,28
12550,11
12551,33
12552,23
12553,26
12554,28
12555,9
12556,37
12557,18
12558,32
12559,22
12560,23
12561,31
12562,24
12563,30
12564,17
12565,30
12566,25
12567,31
12568,19
12569,13
12570,36
12571,34
12572,26
12573,29
12574,28
12575,17
12576,44
12577,27
12578,22
12579,27
12580,33
12581,39
12582,25
12583,23
12584,25
12585,21
12586,27
12587,14
12588,24
12589,14
12590,10
12591,19
12592,9
12593,23
12594,16
12595,35
12596,27
12597,21
12598,10
12599,38
12600,13
12601,25
12602,10
12603,35
12604,30
12605,16
12606,27
12607,19
12608,28
12609,27
12610,35
12611,31
12612,20
12613,29
12614,23
12615,21
12616,18
12617,48
12618,30
12619,28
12620,19
12621,25
12622,26
12623,15
12624,16
12625,26
12626,22
12627,27
12628,31
12629,14
12630,10
12631,27
12632,22
12633,23
12634,19
12635,35
12636,28
12637,27
12638,41
12639,15
12640,34
12641,25
12642,35
12643,11
12644,23
12645,27
12646,25
12647,16
12648,23
12649,19
12650,16
12651,24
12652,13
12653,25
12654,31
12655,37
12656,28
12657,23
12658,16
12659,24
12660,21
12661,25
12662,33
12663,19
12664,13
12665,26
12666,18
12667,18
12668,17
12669,22
12670,18
12671,27
12672,20
12673,14
12674,14
12675,18
12676,31
12677,10
12678,22
12679,12
12680,22
12681,24
12682,19
12683,26
12684,30
12685,22
12686,18
12687,20
12688,27
12689,29
12690,19
12691,10
12692,36
12693,28
12694,18
12695,30
12696,11
12697,21
12698,17
12699,22
12700,26
12701,15
12702,18
12703,31
12704,35
12705,22
12706,40
12707,32
12708,26
12709,28
12710,17
12711,21
12712,22
12713,18
12714,12
12715,36
12716,40
12717,27
12718,21
12719,29
12720,26
12721,25
12722,23
12723,45
12724,27
12725,10
12726,23
12727,17
12728,12
12729,20
12730,25
12731,36
12732,15
12733,21
12734,25
12735,29
12736,26
12737,10
12738,20
12739,35
12740,25
12741,32
12742,9
12743,23
12744,25
12745,15
12746,26
12747,18
12748,38
12749,30
12750,9
12751,23
12752,21
12753,24
12754,25
12755,25
12756,29
12757,23
12758,18
12759,33
12760,22
12761,17
12762,26
12763,17
12764,25
12765,18
12766,23
12767,20
12768,27
12769,31
12770,23
12771,18
12772,22
12773,12
12774,19
12775,35
12776,23
12777,23
12778,25
12779,27
12780,13
12781,27
12782,10
12783,23
12784,22
12785,20
12786,23
12787,25
12788,32
12789,20
12790,23
12791,37
12792,48
12793,31
12794,42
12795,31
12796,20
12797,31
12798,29
12799,17
12800,26
12801,33
12802,24
12803,20
12804,25
12805,46
12806,28
12807,29
12808,15
12809,30
12810,20
12811,10
12812,27
12813,22
12814,23
12815,32
12816,23
12817,25
12818,22
12819,29
12820,26
12821,26
12822,17
12823,31
12824,25
12825,34
12826,17
12827,21
12828,19
12829,12
12830,12
12831,12
12832,25
12833,55
12834,27
12835,37
12836,25
12837,23
12838,35
12839,25
12840,20
12841,27
12842,40
12843,15
12844,46
12845,17
12846,17
12847,27
12848,30
12849,33
12850,31
12851,21
12852,21
12853,33
12854,25
12855,22
12856,31
12857,21
12858,29
12859,20
12860,18
12861,20
12862,29
12863,41
12864,18
12865,27
12866,30
12867,33
12868,26
12869,20
12870,24
12871,33
12872,39
12873,33
12874,26
12875,27
12876,28
12877,25
12878,24
12879,9
12880,30
12881,25
12882,24
12883,27
12884,27
12885,22
12886,22
12887,24
12888,21
12889,24
12890,20
12891,30
12892,18
12893,25
12894,28
12895,31
12896,34
12897,21
12898,34
12899,27
12900,30
12901,22
12902,24
12903,28
12904,30
12905,11
12906,33
12907,23
12908,21
12909,33
12910,21
12911,26
12912,25
12913,42
12914,11
12915,18
12916,12
12917,19
12918,18
12919,24
12920,22
12921,35
12922,13
12923,13
12924,14
12925,26
12926,47
12927,27
12928,29
12929,34
12930,26
12931,13
12932,27
12933,23
12934,26
12935,12
12936,30
12937,29
12938,25
12939,27
12940,14
12941,18
12942,29
12943,25
12944,16
12945,18
12946,32
12947,24
12948,20
12949,29
12950,24
12951,22
12952,13
12953,26
12954,23
12955,24
12956,37
12957,32
12958,24
12959,16
12960,25
12961,27
12962,22
12963,31
12964,23
12965,20
12966,27
12967,26
12968,24
12969,26
12970,28
12971,20
12972,29
12973,31
12974,33
12975,11
12976,19
12977,9
12978,22
12979,27
12980,16
12981,21
12982,20
12983,35
12984,22
12985,17
12986,18
12987,12
12988,12
12989,49
12990,19
12991,21
12992,30
12993,20
12994,33
12995,26
12996,23
12997,28
12998,14
12999,27
13000,28
13001,29
13002,28
13003,19
13004,20
13005,22
13006,11
13007,47
13008,21
13009,24
13010,36
13011,33
13012,36
13013,10
13014,41
13015,23
13016,30
13017,35
13018,29
13019,26
13020,32
13021,35
13022,22
13023,20
13024,24
13025,29
13026,37
13027,19
13028,28
13029,13
13030,21
13031,28
13032,24
13033,24
13034,28
13035,21
13036,20
13037,27
13038,29
13039,22
13040,23
13041,19
13042,26
13043,20
13044,21
13045,17
13046,37
13047,13
13048,28
13049,22
13050,31
13051,20
13052,20
13053,29
13054,20
13055,22
13056,27
13057,23
13058,26
13059,17
13060,22
13061,13
13062,30
13063,18
13064,24
13065,28
13066,9
13067,30
13068,13
13069,21
13070,29
13071,19
13072,23
13073,29
13074,30
13075,27
13076,13
13077,25
13078,26
13079,24
13080,25
13081,26
13082,35
13083,21
13084,34
13085,36
13086,33
13087,23
13088,23
13089,11
13090,23
13091,24
13092,12
13093,11
13094,10
13095,33
13096,13
13097,12
13098,21
13099,33
13100,27
13101,36
13102,41
13103,19
13104,25
13105,19
13106,27
13107,29
13108,29
13109,12
13110,28
13111,20
13112,28
13113,14
13114,35
13115,31
13116,12
13117,33
13118,33
13119,35
13120,15
13121,19
13122,31
13123,11
13124,23
13125,26
13126,21
13127,13
13128,10
13129,24
13130,18
13131,17
13132,32
13133,16
13134,21
13135,20
13136,26
13137,27
13138,26
13139,17
13140,10
13141,21
13142,25
13143,25
13144,30
13145,24
13146,29
13147,24
13148,33
13149,27
13150,29
13151,11
13152,28
13153,34
13154,15
13155,31
13156,23
13157,40
13158,12
13159,38
13160,27
13161,20
13162,15
13163,20
13164,26
13165,29
13166,22
13167,27
13168,18
13169,30
13170,57
13171,24
13172,21
13173,21
13174,34
13175,20
13176,41
13177,19
13178,29
13179,23
13180,16
13181,9
13182,27
13183,36
13184,24
13185,21
13186,20
13187,29
13188,24
13189,24
13190,25
13191,42
13192,12
13193,33
13194,29
13195,17
13196,23
13197,28
13198,24
13199,22
13200,42
13201,12
13202,32
13203,27
13204,20
13205,17
13206,27
13207,33
13208,11
13209,27
13210,27
13211,24
13212,28
13213,24
13214,21
13215,26
13216,28
13217,24
13218,22
13219,25
13220,31
13221,18
13222,21
13223,27
13224,39
13225,21
13226,31
13227,36
13228,17
13229,12
13230,21
13231,30
13232,33
13233,12
13234,27
13235,17
13236,21
13237,19
13238,41
13239,26
13240,25
13241,32
13242,16
13243,23
13244,23
13245,26
13246,34
13247,29
13248,32
13249,30
13250,21
13251,27
13252,23
13253,34
13254,26
13255,27
13256,41
13257,12
13258,21
13259,34
13260,37
13261,46
13262,24
13263,26
13264,25
13265,25
13266,16
13267,24
13268,36
13269,19
13270,30
13271,19
13272,19
13273,21
13274,35
13275,27
13276,28
13277,26
13278,33
13279,13
13280,25
13281,13
13282,26
13283,29
13284,11
13285,13
13286,27
13287,38
13288,27
13289,23
13290,23
13291,13
13292,22
13293,20
13294,30
13295,28
13296,23
13297,33
13298,21
13299,40
13300,35
13301,25
13302,25
13303,40
13304,20
13305,34
13306,10
13307,28
13308,13
13309,26
13310,33
13311,27
13312,9
13313,29
13314,18
13315,25
13316,27
13317,29
13318,15
13319,13
13320,24
13321,25
13322,24
13323,24
13324,24
13325,13
13326,24
13327,22
13328,23
13329,12
13330,27
13331,32
13332,40
13333,24
13334,29
13335,38
13336,25
13337,24
13338,13
13339,30
13340,27
13341,29
13342,21
13343,27
13344,25
13345,31
13346,25
13347,24
13348,36
13349,21
13350,37
13351,22
13352,17
13353,37
13354,25
13355,23
13356,44
13357,23
13358,13
13359,33
13360,29
13361,21
13362,18
13363,26
13364,43
13365,10
13366,19
13367,22
13368,26
13369,48
13370,39
13371,27
13372,19
13373,29
13374,26
13375,30
13376,33
13377,33
13378,10
13379,26
13380,24
13381,25
13382,24
13383,12
13384,34
13385,22
13386,28
13387,24
13388,20
13389,22
13390,24
13391,25
13392,42
13393,11
13394,26
13395,13
13396,20
13397,25
13398,30
13399,20
13400,12
13401,24
13402,17
13403,23
13404,21
13405,34
13406,24
13407,27
13408,36
13409,23
13410,12
13411,31
13412,12
13413,20
13414,37
13415,26
13416,31
13417,26
13418,16
13419,27
13420,28
13421,35
13422,20
13423,25
13424,25
13425,10
13426,32
13427,27
13428,27
13429,16
13430,16
13431,15
13432,15
13433,13
13434,20
13435,19
13436,28
13437,26
13438,26
13439,23
13440,10
13441,25
13442,20
13443,13
13444,27
13445,29
13446,16
13447,34
13448,19
13449,40
13450,23
13451,27
13452,36
13453,16
13454,26
13455,11
13456,32
13457,25
13458,14
13459,20
13460,26
13461,18
13462,26
13463,32
13464,29
13465,13
13466,27
13467,19
13468,23
13469,20
13470,15
13471,22
13472,46
13473,39
13474,50
13475,25
13476,31
13477,28
13478,16
13479,38
13480,12
13481,23
13482,28
13483,21
13484,13
13485,37
13486,25
13487,20
13488,15
13489,14
13490,18
13491,21
13492,38
13493,16
13494,25
13495,30
13496,25
13497,23
13498,23
13499,35
13500,29
13501,26
13502,11
13503,20
13504,21
13505,12
13506,22
13507,23
13508,25
13509,22
13510,24
13511,24
13512,26
13513,41
13514,25
13515,43
13516,27
13517,38
13518,28
13519,23
13520,28
13521,21
13522,13
13523,18
13524,21
13525,24
13526,28
13527,20
13528,26
13529,35
13530,11
13531,36
13532,25
13533,19
13534,13
13535,23
13536,22
13537,34
13538,22
13539,22
13540,24
13541,16
13542,23
13543,40
13544,35
13545,26
13546,25
13547,26
13548,25
13549,18
13550,10
13551,25
13552,30
13553,30
13554,38
13555,20
13556,30
13557,33
13558,18
13559,26
13560,25
13561,25
13562,20
13563,26
13564,22
13565,13
13566,15
13567,28
13568,18
13569,22
13570,20
13571,22
13572,13
13573,25
13574,14
13575,27
13576,43
13577,26
13578,23
13579,26
13580,38
13581,24
13582,19
13583,23
13584,28
13585,31
13586,20
13587,22
13588,30
13589,27
13590,33
13591,31
13592,26
13593,26
13594,25
13595,37
13596,23
13597,36
13598,21
13599,16
13600,21
13601,14
13602,19
13603,26
13604,17
13605,25
13606,48
13607,12
13608,42
13609,23
13610,34
13611,31
13612,30
13613,29
13614,35
13615,25
13616,11
13617,33
13618,24
13619,22
13620,33
13621,27
13622,26
13623,23
13624,36
13625,15
13626,29
13627,19
13628,23
13629,26
13630,43
13631,26
13632,13
13633,27
13634,40
13635,28
13636,24
13637,18
13638,22
13639,24
13640,25
13641,19
13642,16
13643,42
13644,14
13645,12
13646,21
13647,16
13648,33
13649,10
13650,28
13651,20
13652,26
13653,22
13654,12
13655,28
13656,26
13657,20
13658,33
13659,29
13660,11
13661,22
13662,28
13663,23
13664,37
13665,28
13666,15
13667,28
13668,22
13669,27
13670,23
13671,32
13672,32
13673,29
13674,24
13675,23
13676,36
13677,14
13678,33
13679,33
13680,26
13681,27
13682,27
13683,24
13684,24
13685,24
13686,33
13687,26
13688,31
13689,25
13690,43
13691,15
13692,33
13693,20
13694,21
13695,21
13696,12
13697,20
13698,21
13699,36
13700,25
13701,33
13702,25
13703,18
13704,28
13705,12
13706,12
13707,24
13708,30
13709,27
13710,24
13711,9
13712,23
13713,13
13714,28
13715,31
13716,23
13717,26
13718,20
13719,12
13720,14
13721,12
13722,26
13723,23
13724,27
13725,44
13726,25
13727,21
13728,25
13729,26
13730,16
13731,28
13732,29
13733,21
13734,18
13735,21
13736,21
13737,33
13738,35
13739,17
13740,18
13741,24
13742,29
13743,29
13744,19
13745,18
13746,28
13747,24
13748,26
13749,19
13750,18
13751,20
13752,19
13753,29
13754,27
13755,35
13756,10
13757,32
13758,15
13759,16
13760,26
13761,26
13762,17
13763,36
13764,22
13765,27
13766,24
13767,26
13768,14
13769,27
13770,24
13771,23
13772,31
13773,48
13774,29
13775,21
13776,28
13777,25
13778,24
13779,29
13780,23
13781,16
13782,28
13783,17
13784,28
13785,21
13786,19
13787,34
13788,26
13789,40
13790,30
13791,31
13792,22
13793,12
13794,19
13795,36
13796,27
13797,28
13798,16
13799,30
13800,26
13801,23
13802,21
13803,17
13804,18
13805,30
13806,21
13807,20
13808,28
13809,21
13810,27
13811,23
13812,30
13813,14
13814,27
13815,11
13816,21
13817,28
13818,21
13819,20
13820,12
13821,27
13822,25
13823,20
13824,9
13825,17
13826,10
13827,22
13828,21
13829,27
13830,26
13831,23
13832,37
13833,29
13834,30
13835,25
13836,20
13837,25
13838,40
13839,10
13840,24
13841,30
13842,32
13843,26
13844,15
13845,19
13846,14
13847,30
13848,23
13849,30
13850,28
13851,10
13852,29
13853,24
13854,29
13855,36
13856,29
13857,27
13858,17
13859,28
13860,23
13861,22
13862,24
13863,34
13864,22
13865,32
13866,26
13867,28
13868,23
13869,33
13870,19
13871,23
13872,21
13873,23
13874,23
13875,31
13876,20
13877,24
13878,8
13879,30
13880,24
13881,12
13882,10
13883,27
13884,22
13885,24
13886,25
13887,31
13888,11
13889,30
13890,34
13891,23
13892,19
13893,19
13894,36
13895,29
13896,38
13897,27
13898,28
13899,17
13900,22
13901,24
13902,21
13903,34
13904,18
13905,10
13906,28
13907,32
13908,12
13909,38
13910,27
13911,25
13912,24
13913,25
13914,22
13915,17
13916,32
13917,16
13918,29
13919,25
13920,36
13921,33
13922,24
13923,11
13924,17
13925,22
13926,31
13927,21
13928,24
13929,24
13930,29
13931,22
13932,29
13933,14
13934,21
13935,24
13936,23
13937,23
13938,46
13939,29
13940,27
13941,19
13942,25
13943,18
13944,19
13945,13
13946,32
13947,10
13948,28
13949,30
13950,26
13951,33
13952,19
13953,16
13954,33
13955,31
13956,19
13957,29
13958,34
13959,15
13960,24
13961,20
13962,16
13963,15
13964,21
13965,20
13966,29
13967,18
13968,17
13969,24
13970,34
13971,20
13972,27
13973,22
13974,24
13975,23
13976,21
13977,19
13978,11
13979,27
13980,21
13981,25
13982,31
13983,29
13984,28
13985,39
13986,24
13987,32
13988,26
13989,27
13990,38
13991,17
13992,25
13993,22
13994,29
13995,33
13996,21
13997,25
13998,28
13999,24
14000,24
14001,38
14002,30
14003,13
14004,20
14005,19
14006,23
14007,24
14008,13
14009,18
14010,25
14011,26
14012,24
14013,32
14014,25
14015,17
14016,22
14017,18
14018,24
14019,34
14020,48
14021,32
14022,23
14023,33
14024,31
14025,32
14026,10
14027,9
14028,21
14029,34
14030,39
14031,22
14032,32
14033,24
14034,17
14035,25
14036,31
14037,30
14038,20
14039,29
14040,15
14041,24
14042,19
14043,19
14044,16
14045,19
14046,25
14047,23
14048,20
14049,23
14050,28
14051,19
14052,25
14053,32
14054,19
14055,20
14056,23
14057,31
14058,26
14059,26
14060,31
14061,20
14062,46
14063,33
14064,20
14065,22
14066,23
14067,20
14068,24
14069,24
14070,27
14071,31
14072,22
14073,25
14074,40
14075,28
14076,25
14077,24
14078,35
14079,26
14080,30
14081,31
14082,22
14083,26
14084,34
14085,21
14086,25
14087,24
14088,21
14089,21
14090,18
14091,23
14092,37
14093,25
14094,23
14095,32
14096,26
14097,46
14098,49
14099,37
14100,25
14101,23
14102,19
14103,28
14104,28
14105,20
14106,27
14107,22
14108,21
14109,24
14110,27
14111,33
14112,25
14113,34
14114,29
14115,11
14116,30
14117,38
14118,46
14119,11
14120,28
14121,21
14122,25
14123,21
14124,55
