,ep_score
275,91.84826277715088
276,91.89776668254426
277,73.35455882095839
278,101.65320563179232
279,82.44878914436008
280,110.89354390434231
281,101.28576833474814
282,73.43424799611417
283,73.44382177481866
284,63.537277558467736
285,54.93432580524676
286,82.83049336405824
287,73.69445961143524
288,54.813178141851104
289,54.98660213891716
290,54.865799369496436
291,63.75859618035513
292,73.4898267830601
293,72.7990982504768
294,54.40835558367203
295,63.641747172075654
296,54.918422186979754
297,54.28412464257893
298,63.955352617415706
299,63.83476428724359
300,55.01792713872994
301,72.98703457706151
302,64.24100695420309
303,83.10043222014384
304,73.45989400136797
305,54.708465211863015
306,73.30301114943276
307,54.36466064567899
308,54.93253666935989
309,83.06219397959866
310,54.768695346967824
311,55.027379043358344
312,54.40420388681257
313,63.68513855822872
314,54.927057681872256
315,54.65721515028722
316,45.63035749670768
317,54.782558447887844
318,45.62283692785209
319,54.30483102467154
320,63.83201790079835
321,54.54874738907637
322,64.0169084960726
323,54.238727308728
324,45.53171961816267
325,45.15894108419293
326,54.20111463537417
327,54.363789976749544
328,45.663455242068764
329,45.386684385546836
330,45.553954059574764
331,64.23052747414367
332,54.00515614860947
333,63.789271802293165
334,45.61304268388592
335,54.59580312374984
336,45.571017914794474
337,45.624632676712395
338,45.38804963211813
339,54.19165063586332
340,64.24417208462843
341,63.7881914873271
342,45.67158129962918
343,45.66024621493857
344,72.84034958220383
345,73.5990559221909
346,54.477723110878706
347,54.671660041684504
348,45.72526165309216
349,54.16362386007862
350,54.27787313674399
351,73.240105727355
352,54.48475190638729
353,54.27906781386722
354,63.917821133013724
355,63.841969025329206
356,72.86526998597301
357,54.963941326720956
358,45.705164236575506
359,73.58812705395451
360,54.28005295681123
361,73.04234053681188
362,63.559335635934865
363,54.926646297113116
364,63.768876558494966
365,54.97439964845455
366,64.08065779004237
367,111.37192236511787
368,82.36864303653599
369,54.716381149851685
370,73.34450710816287
371,101.33673064738345
372,54.42456822924898
373,129.20299613897396
374,64.35827723082244
375,91.89655630845304
376,119.92601108931515
377,72.91375614923491
378,119.75619333285265
379,92.32536006590064
380,92.27731548407172
381,111.2737638286702
382,119.84530918634978
383,157.05441708132685
384,157.16575311106357
385,120.59224697323526
386,110.26750290995308
387,64.15058697957022
388,82.66446208928788
389,120.30103352125566
390,129.4501915543387
391,101.80812281675887
392,129.7558541648412
393,139.24648255898683
394,129.9918078410968
395,147.9814369881197
396,82.83748597798919
397,203.6440189201568
398,165.85192298352564
399,148.6855800631988
400,147.70262484997738
401,82.70835328767797
402,101.29896789309196
403,92.36761862043335
404,92.28237475246056
405,92.21349778675284
406,73.79099308043509
407,129.72994416456885
408,156.2755126030334
409,91.89409474432175
410,128.84241568680005
411,83.08042975177737
412,120.39865109907244
413,92.35580161047291
414,129.19863142436964
415,111.11558576838965
416,92.02055706931704
417,82.68864892841114
418,101.48902960398829
419,82.9513576142046
420,92.36955238806725
421,101.67236442890372
422,82.78592176833375
423,120.22800473789013
424,110.92022332776806
425,120.03002393353015
426,82.63730277321928
427,120.43745847280873
428,92.48513875476944
429,83.03346108899667
430,92.07928818667301
431,129.00839813464646
432,119.83131061547795
433,147.7061832964347
434,91.91623255445681
435,129.87042272540188
436,101.4446266982977
437,194.2748679573757
438,64.35727234553383
439,101.76880814461477
440,73.61734459153504
441,73.72110682043265
442,82.85863835648617
443,82.80798138797921
444,148.11741891038503
445,139.11498130570777
446,92.3787677566968
447,120.50455108015413
448,82.86854729974769
449,138.49257596230552
450,82.9132711092165
451,82.57512632561198
452,92.28558048281496
453,101.54155508910337
454,111.0931178420488
455,101.63062540778573
456,157.2350537695894
457,128.80351810700216
458,73.72859223491979
459,120.07593994420989
460,110.75745640932021
461,129.6585356905665
462,73.68048018104281
463,138.932242004726
464,119.80453218395006
465,83.08438380356803
466,166.86587415483902
467,120.13571521979702
468,101.50814432334161
469,92.24329303968108
470,92.00699855378372
471,101.32650568269484
472,91.93108291156567
473,101.59449738277587
474,82.3925157329335
475,110.73817851614956
476,91.77786846974973
477,82.64134343605969
478,110.64451562223474
479,73.31321031401536
480,91.66214870485639
481,101.22271902924774
482,64.38031284217813
483,91.54360492883112
484,82.63077807771313
485,91.8314711264029
486,82.58996705366887
487,82.45042423191926
488,91.92909640337581
489,92.31580638500225
490,82.53355318235435
491,100.82627902737099
492,73.61754037568389
493,83.01323596496908
494,73.58185279792164
495,73.34767801464288
496,82.17043940270769
497,73.45623795887815
498,101.45861709569769
499,73.42482691436967
500,64.1654284711091
501,82.90598399948965
502,73.39505324356482
503,82.5965551315906
504,101.00639486401573
505,91.94654098207464
506,82.36729593676793
507,91.45410538392278
508,110.55515339770471
509,73.61668199621514
510,82.70674705935511
511,110.85424099341095
512,101.84230597610315
513,101.17812871045102
514,129.7922187357663
515,82.75813573133948
516,83.01824662000612
517,92.41916712274787
518,83.24230172679977
519,82.97532931704956
520,120.4408202694408
521,129.86668407587482
522,82.70530718563708
523,129.82997328626692
524,148.566179279107
525,92.50725334156037
526,138.7276693679361
527,101.94515176425756
528,268.61389852169486
529,111.27227222432626
530,120.26729909707525
531,120.36756374864098
532,259.2500327114814
533,92.43376023357919
534,91.88878027179707
535,157.40008622817876
536,176.41215595846603
537,111.09554988287292
538,110.97092761782335
539,139.02719369207782
540,92.54584675273648
541,111.17703901239075
542,83.08142985063466
543,212.39194995794793
544,111.26578637355522
545,129.53017962832547
546,92.02249702680318
547,120.13930437366106
548,129.50690533788932
549,157.50405864790164
550,101.48618172928234
551,83.1310998851982
552,129.36268999178586
553,138.84847880886753
554,120.45515759290036
555,92.19824113841173
556,138.9653664573307
557,120.03592278744728
558,120.19304749079137
559,222.20011024878679
560,110.5216849713845
561,193.78941873806917
562,110.95110053425358
563,101.7700273064977
564,129.85249911608543
565,120.45752907794886
566,157.72707322674165
567,129.64177078654433
568,185.28638242260865
569,129.64059246937717
570,92.41134057271707
571,110.98665643634936
572,111.1072963895914
573,129.2862301436701
574,129.45722831544754
575,176.4634927074091
576,185.69395352991995
577,129.53982882895127
578,120.48362087672697
579,129.43335373905848
580,157.61181101850948
581,92.4069214248186
582,129.61879588942963
583,129.8878190498656
584,101.87809138418795
585,82.59722358040416
586,101.85233631196894
587,213.50543846107584
588,101.91854096982082
589,157.11629565974496
590,83.10074231493782
591,147.9903941044053
592,83.03432128846464
593,139.00512209247069
594,157.3075714088138
595,120.5853726993636
596,176.5227771661442
597,139.09992886762748
598,91.96124911432227
599,157.66960017863812
600,92.52289399237854
601,101.4244858749143
602,101.58169300862842
603,139.0086037344085
604,92.1640295962161
605,120.44886392526662
606,101.53040146041293
607,120.07802946782573
608,82.88123103914795
609,110.82804895252019
610,101.88018311222893
611,82.82176568444535
612,73.7136554122261
613,119.96557031674011
614,82.82227100039626
615,101.33306934394211
616,92.06348346288644
617,120.05675597307916
618,82.96863870271856
619,91.98636809255204
620,101.56900278170372
621,92.19609550395192
622,92.56784350946059
623,92.02587019553359
624,110.86874473864256
625,91.7947202953168
626,83.18339123216879
627,73.50130246568229
628,73.2070223086645
629,73.59419425193542
630,82.84144173264312
631,92.16746620689028
632,73.37006204090301
633,73.62419718568404
634,110.54397254823128
635,82.65632244619592
636,92.20344310149214
637,92.44264776677224
638,82.61714929205097
639,91.7755434061356
640,82.56461797267566
641,91.93366355894507
642,73.42660695478955
643,101.34034883644412
644,64.3197282435776
645,92.26224458591072
646,73.34700265896355
647,92.06914868684814
648,92.04368714602175
649,82.70319945767181
650,73.22688492582901
651,73.58234418230833
652,73.54450766275005
653,73.08165591310429
654,73.29810547766955
655,73.35810832529845
656,63.85723759598936
657,73.27886473314214
658,63.82433753198493
659,72.9487968476513
660,63.729087053312455
661,64.26363057408844
662,73.0661411680258
663,63.7628525708335
664,72.92610325579949
665,63.96653716136296
666,72.84409208796087
667,73.23061953473362
668,63.58634770331761
669,64.07314297061001
670,54.63893041384794
671,64.0633246132143
672,63.70764074498812
673,63.32052214314953
674,63.62356380964776
675,72.68164506303195
676,63.99691542789073
677,64.07231346520993
678,63.373449723567795
679,63.61114460973403
680,63.74286457641835
681,54.77352288368346
682,63.6487204180622
683,63.463651895519625
684,73.28481203901713
685,63.57535036243607
686,63.8019530366352
687,64.13471934666885
688,63.449415526809005
689,63.98123932058533
690,72.85900465276697
691,73.10243674900852
692,72.8845290550441
693,73.27161868026386
694,72.96967683040158
695,72.98565180316557
696,73.33282009080243
697,64.05416518761281
698,73.41474132662317
699,63.77345486058537
700,63.743583149437335
701,73.45212032592212
702,63.81598552513495
703,73.25182357045492
704,73.04496457308366
705,63.836707562269346
706,64.19835761640661
707,82.3861612643601
708,82.48526635893508
709,82.71754928779417
710,82.31382715636036
711,73.1008686136876
712,73.16595237094832
713,72.84355786274425
714,73.25025187403361
715,63.75762277675507
716,73.22862939667783
717,82.5280841030328
718,64.25146754462178
719,73.03336198455744
720,73.38075569069326
721,73.1086455231343
722,72.8733242627939
723,82.22607410180971
724,73.23090969781875
725,91.39948732580383
726,64.12805143554382
727,73.37258168441582
728,73.40512399902215
729,73.18087050830559
730,73.5167786749974
731,73.30953069291873
732,72.73482052145889
733,82.27729260462104
734,72.98949854238356
735,72.752040158521
736,64.03240989641918
737,73.08965864547878
738,64.14563321228815
739,73.24802529075161
740,73.38203507627227
741,73.01711396680362
742,73.09898369264015
743,73.55752637217927
744,82.69557692493719
745,72.97774720601237
746,73.22888902420543
747,73.08634967984263
748,82.03206936471437
749,72.96616613056626
750,72.94950993420363
751,81.9930763031038
752,64.13568264246405
753,82.23367717145027
754,82.32653553198409
755,64.2225735652321
756,73.10789076304967
757,82.29275779898722
758,72.88909303682301
759,82.31538286958936
760,64.2944304836306
761,72.97831977801792
762,73.63591895722746
763,82.57048017881567
764,82.44102521307371
765,73.00538480832459
766,73.05668375525184
767,64.19534623563872
768,82.47054936189096
769,82.9434470723675
770,73.0139090866221
771,73.5721879743485
772,73.39678959099626
773,63.890727492171024
774,72.80870223536085
775,82.34162564134924
776,82.29720645057328
777,64.28509262923917
778,73.21754262305625
779,73.03631325711814
780,73.42726637520192
781,91.83093731229457
782,73.55561014062097
783,64.02779382928941
784,82.26470757893831
785,63.976018140026355
786,82.27264732702564
787,72.80093331238957
788,82.1581959931035
789,82.30699496923334
790,64.24824351194302
791,73.14142085188753
792,63.71401831387949
793,82.4798112867457
794,73.05359678339852
795,64.09672164133524
796,82.07067570469111
797,63.40292373314593
798,72.76891505278202
799,72.89685987372381
800,54.79171069334963
801,81.98624677663317
802,63.951058290332185
803,91.51924553135424
804,72.86391466891129
805,63.486157317974516
806,63.83463718863082
807,73.3720852288045
808,64.23417084714549
809,63.78837276680771
810,73.17375512235247
811,72.83850355490848
812,63.89075870876326
813,82.41331593127504
814,63.84496254024691
815,82.31480427516578
816,64.20443893001807
817,73.25250033370313
818,72.93121025229438
819,72.98091127276602
820,63.555555348340526
821,72.75296620412917
822,82.51316754152079
823,81.94475618146744
824,72.72208316418826
825,73.25193198825363
826,64.12414930063306
827,73.52413166200333
828,73.01237502115366
829,63.74346818513963
830,72.90616914551164
831,73.08304281568618
832,73.22624059983193
833,64.09358550619842
834,73.02649373450457
835,73.22204372822738
836,73.20816459994491
837,63.98361241900665
838,82.34348086237047
839,73.1860325433708
840,63.7916168549293
841,73.10262836044173
842,82.22822726656477
843,73.1640484932266
844,73.25068770120394
845,82.0662935758973
846,73.30375674623932
847,82.37410369921174
848,72.60743837436554
849,73.41603824782257
850,73.01279385140438
851,63.92711544471578
852,63.746727111288784
853,91.54915136134356
854,73.18859577782311
855,82.08955964621326
856,82.32263650807671
857,73.57174589759889
858,64.22509619715198
859,82.18536312621313
860,81.99589673032688
861,64.05043874734113
862,72.86017233319188
863,73.59686071349888
864,73.13928216582475
865,82.14959979216007
866,64.23311149924066
867,64.18147331500695
868,73.34791999454072
869,73.25517849527876
870,82.8452985241471
871,64.11735901461215
872,73.57138799586112
873,91.57325039678373
874,64.14289864555319
875,82.32574740826054
876,73.43491314684627
877,82.87541219333129
878,64.22843751168033
879,64.15225007614288
880,82.40869176229799
881,73.66861460696998
882,73.1283518696745
883,82.85548758452967
884,73.27848104852214
885,91.68926618199532
886,72.91221841937679
887,72.74480045984
888,73.28556571037102
889,82.21021191243676
890,72.84937208732511
891,82.87086205252751
892,63.86838022216315
893,91.6385930046947
894,73.04539134264505
895,91.73927859948529
896,82.77950054002964
897,64.37325766866046
898,82.19776207602571
899,72.95338653060699
900,73.45032789244149
901,73.0808658357198
902,73.48612472089921
903,63.94807214911915
904,82.83958180917476
905,63.74501388281659
906,73.63974021448028
907,73.35563452991663
908,73.3215887949051
909,63.660134699997016
910,73.19559985316735
911,63.94877998594369
912,73.1801597337062
913,63.70929663495154
914,63.68089283284385
915,63.517431445994696
916,73.04600816213484
917,54.72910929355053
918,54.31634657547729
919,54.76637985803219
920,63.5790543048196
921,63.816761500087196
922,63.76007764192398
923,63.634971012635226
924,54.578856587132194
925,63.91053293188767
926,63.43001414520887
927,63.6539513530593
928,63.78139190794682
929,63.980227950855834
930,54.44520209676122
931,63.93834380933899
932,72.81000159944767
933,63.36183451883035
934,64.05941686206182
935,63.58100873991111
936,63.7227613191367
937,63.71434499765796
938,72.85966064312379
939,72.83853298075792
940,73.115734157592
941,72.72735654541586
942,73.3282252652433
943,63.89410573659981
944,63.85636933758387
945,72.91222736167794
946,63.90777567704238
947,54.75029334273116
948,63.99356006207367
949,54.596793895775576
950,63.55494581792305
951,54.45569545000771
952,54.60435009113389
953,63.49934525507132
954,54.57474581365593
955,63.38973293036969
956,63.29756596256952
957,63.44722234580182
958,54.65244811765353
959,72.67841208800004
960,63.39780770021859
961,54.45179336186176
962,63.8662763906026
963,54.33915064487057
964,63.57266398840061
965,63.47951369703948
966,54.75970560021164
967,54.66368865982575
968,54.50563328980017
969,54.364483729108294
970,54.196471780076834
971,63.42485527106187
972,54.57113929717934
973,54.51207547397458
974,63.62850145357757
975,54.340675636060325
976,54.20454198241099
977,54.45227319555203
978,63.696440169454846
979,64.00103401653197
980,54.5804959943731
981,54.79377621055056
982,63.293184862841876
983,63.59795021595475
984,63.51495298109339
985,63.572577965546806
986,54.62553659551325
987,63.51561602634882
988,54.40326295097068
989,64.07708864618945
990,64.06324306311434
991,54.4105105356003
992,63.400388557209894
993,63.4723637595417
994,63.38788150871318
995,54.81861274445677
996,63.83216629309777
997,54.71119288564679
998,63.72429212755379
999,54.62640624914932
1000,63.34826261164121
1001,54.24655537604779
1002,63.4567888205974
1003,54.644800353430384
1004,54.321719358537194
1005,54.73263336198687
1006,63.6277420165079
1007,64.04082436424434
1008,63.3050362733265
1009,63.448713227169044
1010,63.293256594826616
1011,63.692937239030826
1012,54.67659007713502
1013,54.35137356987937
1014,54.49205280895514
1015,54.114270943412755
1016,54.171505899879534
1017,45.31664682433539
1018,45.29249225614856
1019,45.41783941305114
1020,45.30699227623308
1021,45.55449331672517
1022,44.98547654420211
1023,54.11035940985442
1024,45.53776697529752
1025,45.27196053478181
1026,45.16716588486549
1027,45.42072112145041
1028,36.20965095278743
1029,45.32435870841444
1030,36.35285113624175
1031,45.03471030342029
1032,45.545804893014875
1033,45.21801184894658
1034,45.03321664056027
1035,45.25970740741562
1036,36.1526412669888
1037,36.1727037166172
1038,44.992536777469866
1039,36.25061974451627
1040,45.050920626549654
1041,45.17127951416517
1042,44.961045857793835
1043,45.19802739335769
1044,36.25869951704177
1045,45.124350763330746
1046,45.57817394527197
1047,45.02382087735474
1048,36.30007651013391
1049,36.27897782465513
1050,45.3104729519988
1051,36.26648172257864
1052,44.93980223597385
1053,45.3386089974085
1054,44.9097166570901
1055,45.393715349680065
1056,45.0225117917974
1057,45.04471919829617
1058,45.03519047280462
1059,44.97250160629391
1060,45.079104550146624
1061,45.283534674522386
1062,45.32203177109107
1063,45.29481048790845
1064,45.00503978626146
1065,45.15944853025315
1066,45.20668906805003
1067,45.108050288773406
1068,44.99391232968575
1069,44.98896183854483
1070,45.10364682517859
1071,45.30399547494402
1072,45.3632800722716
1073,44.98975244511786
1074,45.10723935889097
1075,45.37824280906991
1076,45.03301331241276
1077,45.320342161264
1078,36.22184423687388
1079,45.249013637913805
1080,45.51962234569112
1081,36.22117283420369
1082,36.265182842928546
1083,45.08785813372708
1084,45.19044398576251
1085,36.246059657228756
1086,45.342216614361114
1087,45.03869445599153
1088,36.286149383455516
1089,44.92859193367963
1090,44.916896752511136
1091,36.224791102907204
1092,45.181994139981214
1093,36.30446989306511
1094,44.965458564848404
1095,44.99566429759356
1096,45.17322416199813
1097,36.27970271849569
1098,45.52441634800622
1099,44.97336969079767
1100,45.25380333483976
1101,45.29304945226235
1102,45.14323134816288
1103,45.06848832725435
1104,45.219811208371816
1105,36.15913003345139
1106,44.89401013565695
1107,36.17218968267415
1108,45.01492798443924
1109,36.24860028292374
1110,44.99563178314858
1111,44.992759785689145
1112,44.971950326431596
1113,45.19911575315525
1114,44.902105360390564
1115,36.04461729547225
1116,36.276949111823185
1117,36.13955613712579
1118,44.920459497321886
1119,35.90750744500126
1120,36.176867855646066
1121,36.16515020017267
1122,35.99387658708447
1123,36.11170224289474
1124,36.11352082444284
1125,36.18444853506373
1126,35.873287123398256
1127,36.199715659851655
1128,35.97096856306947
1129,36.012625391212225
1130,35.83410359351555
1131,35.79330961970335
1132,36.029764161735535
1133,35.95855843114387
1134,35.90718536586939
1135,36.161871860447285
1136,36.08016762823288
1137,35.979975581420746
1138,36.202584560386214
1139,35.78277168019364
1140,36.20632480047335
1141,36.11836717451725
1142,35.722995735267574
1143,35.70430079884257
1144,35.87614307029153
1145,35.8754020833876
1146,35.992850524148565
1147,36.00415469371362
1148,35.84150801055956
1149,36.04116028058992
1150,35.6860477035481
1151,35.86450862335238
1152,35.80766813620374
1153,36.032289891669805
1154,35.96328576650906
1155,35.70868633613558
1156,35.869749733466676
1157,35.96124265977577
1158,35.69522232986932
1159,35.8876684357921
1160,35.95062889705463
1161,35.95255107088196
1162,36.033842403755244
1163,35.820922719936775
1164,35.80354128442989
1165,36.04181403136142
1166,35.88718289690239
1167,35.87410394676108
1168,36.12883134299706
1169,35.82997137778189
1170,36.093094708595956
1171,35.82813390871931
1172,36.13835507052158
1173,36.146816837029476
1174,35.954541405131536
1175,35.95258442275563
1176,36.06669124030628
1177,36.117008574071974
1178,36.12720334839057
1179,36.15014880347142
1180,35.90347916698001
1181,36.16392727626049
1182,35.94735113514228
1183,36.10298304096603
1184,35.87164247595837
1185,36.14766811717311
1186,36.00630062889906
1187,36.07584491446894
1188,36.169515389878796
1189,36.1167900426028
1190,36.17974316200058
1191,36.097418389685565
1192,36.24453589983551
1193,36.15234522199539
1194,36.10071096888163
1195,35.9928671729177
1196,36.108403789483305
1197,36.01930521044798
1198,44.97658226196877
1199,36.12807126270113
1200,36.19430574534772
1201,44.84758607023075
1202,45.024298011093755
1203,36.179897539736785
1204,45.06262369701372
1205,45.14291925738835
1206,36.235675482481824
1207,44.894228765485266
1208,44.94339670606058
1209,45.006591488060636
1210,44.896207933088874
1211,36.16472701635309
1212,36.187084532210235
1213,45.04555882611552
1214,44.92430059275992
1215,36.17699377024152
1216,45.04331246990606
1217,45.29005681502501
1218,45.014689146774515
1219,44.98477542092226
1220,36.303459131465324
1221,44.918928017710414
1222,44.96580902822685
1223,44.956928434939776
1224,45.17549801090187
1225,45.23849127101227
1226,45.03648608280356
1227,45.396125951380185
1228,45.2571889617534
1229,45.14841162857582
1230,36.14008956133083
1231,45.07945049952688
1232,45.00100266485075
1233,36.23783590976241
1234,36.214296588126246
1235,36.220077667946434
1236,44.988187831104845
1237,36.19559487925123
1238,45.01662122920709
1239,36.01953725544127
1240,45.05774781784944
1241,36.15752049325781
1242,36.24216590273481
1243,36.172469640128206
1244,36.21088262772135
1245,44.88006824822858
1246,44.8451722685324
1247,36.23328334925485
1248,36.186190999781054
1249,45.1413117019143
1250,36.22739799573556
1251,44.897827057211124
1252,44.964120484597544
1253,36.200573065573074
1254,44.914738741487994
1255,44.95209968582031
1256,36.29128789492613
1257,36.284219468029406
1258,36.11380341933981
1259,44.99345059677559
1260,36.08454259139521
1261,44.92531614784877
1262,45.044749427445375
1263,36.08033755160285
1264,36.18844916739346
1265,36.098475861582536
1266,45.08180879677578
1267,45.343947339046395
1268,45.009116568159705
1269,44.9607754278209
1270,36.218245252496565
1271,36.2308162129937
1272,36.27309633457017
1273,44.966826477520044
1274,44.977957382073704
1275,36.152806137785234
1276,44.91170287926366
1277,45.28398608696525
1278,36.045845369023894
1279,44.81978829084378
1280,35.85669658396371
1281,36.074659939233456
1282,36.26872956984124
1283,36.24630171291362
1284,35.894183531241175
1285,45.155980555421706
1286,36.25526718954653
1287,44.99792482763984
1288,36.07213486187683
1289,36.160367227629614
1290,36.221400830555766
1291,36.121887627376665
1292,45.0387627959648
1293,36.16706231493422
1294,35.907908710183335
1295,36.28370310669101
1296,36.038667159154784
1297,36.167609380649566
1298,36.11988705380559
1299,35.991196688102974
1300,36.07055776556855
1301,36.041302813351805
1302,36.22012535064686
1303,36.21113750541673
1304,36.119556378218576
1305,36.102948917018765
1306,35.84842904512983
1307,36.21306373039582
1308,36.101417029543214
1309,36.177310791896225
1310,36.15793133128048
1311,36.0859515293913
1312,36.014575355163444
1313,35.88960365026544
1314,36.04058006956842
1315,36.09813916809297
1316,36.130869887696925
1317,36.02667586176578
1318,35.802437761142016
1319,35.91540640425144
1320,35.92914731163423
1321,36.16381354672601
1322,36.00453302158595
1323,35.98388341469173
1324,35.72031902435231
1325,36.06939250594054
1326,35.88540518125815
1327,36.00210770728092
1328,36.0107342005107
1329,35.40204143018785
1330,35.95092585789298
1331,35.87937700487046
1332,35.89079504696174
1333,35.916031992305236
1334,36.049130435126145
1335,35.702858121583816
1336,35.97364238494636
1337,35.83241130844895
1338,35.748065134487994
1339,35.624443800862274
1340,35.97708836665426
1341,35.91285186645762
1342,35.818453823847484
1343,35.97857502170483
1344,35.62073447454621
1345,35.95788872898808
1346,35.66061212389552
1347,36.088965512753006
1348,35.99351992460667
1349,35.78354029998162
1350,35.87244415384751
1351,36.039675579756334
1352,35.74473234154535
1353,35.90386657108459
1354,35.61280692199333
1355,35.84834132541658
1356,35.865759261123785
1357,35.9366972054564
1358,35.85773808162422
1359,35.846490631369406
1360,35.9390581026196
1361,35.97757613964536
